trade_date,close,end_date,UpperBound,LowerBound,y_primary,pred_y,pred_p
2017-07-31,12.82,2017-08-28,0.02609658044101635,-0.02416201250377959,-1.0,1,0.47301271392638433
2017-08-01,12.89,2017-08-29,0.025457121533461174,-0.02265917911405649,-1.0,1,0.45874532727252676
2017-08-02,12.9,2017-08-30,0.02422863572403032,-0.021544783058854655,-1.0,1,0.453687115448071
2017-08-03,12.55,2017-08-31,0.026335332635601116,-0.029068989748061227,-1.0,0,0.5016302442411772
2017-08-04,12.35,2017-09-01,0.025015112647074678,-0.03051699289168145,-1.0,0,0.5023701937883907
2017-08-07,12.41,2017-09-04,0.02478755854737223,-0.028832116863921214,-1.0,0,0.5106066475250919
2017-08-08,12.35,2017-09-05,0.02326924609769222,-0.0278428940983794,-1.0,0,0.5058969249492448
2017-08-09,12.25,2017-09-06,0.0217191006894528,-0.02740002030912215,-1.0,0,0.5049301813055593
2017-08-10,12.27,2017-09-07,0.02109585998283193,-0.025930977733961344,-1.0,1,0.469237553978621
2017-08-11,12.17,2017-09-08,0.019667364809432864,-0.02558485229854995,-1.0,1,0.41608449969253003
2017-08-14,12.05,2017-09-11,0.01830426167119905,-0.025543893208971657,-1.0,0,0.5181849492705465
2017-08-15,12.08,2017-09-12,0.01814026670921157,-0.02421421905291059,-1.0,0,0.5165841600569179
2017-08-16,11.99,2017-09-13,0.0168601379218644,-0.023784190042353992,-1.0,0,0.5027856995880376
2017-08-17,12.03,2017-09-14,0.016936659476657005,-0.022572706633290446,-1.0,1,0.47529561223752187
2017-08-18,12.01,2017-09-15,0.016090970117028102,-0.021514060401601216,-1.0,0,0.5007911091193665
2017-08-21,12.01,2017-09-18,0.015505878342740117,-0.020412483838306267,-1.0,0,0.5014532342626509
2017-08-22,11.93,2017-09-19,0.014415290769084672,-0.02013079097935881,-1.0,0,0.5086661583245955
2017-08-23,12.06,2017-09-20,0.016853988664794754,-0.01994896504551897,-1.0,1,0.4570915125418085
2017-08-24,11.97,2017-09-21,0.01575235313858965,-0.019981141292578226,-1.0,0,0.5412157249837916
2017-08-25,12.27,2017-09-22,0.024089431613212503,-0.0231345256572974,-1.0,1,0.49284011459986676
2017-08-28,12.37,2017-09-25,0.024127379814586514,-0.02172056014018714,-1.0,1,0.4183782293139993
2017-08-29,12.44,2017-09-26,0.023604271050952697,-0.0203409580122104,-1.0,1,0.4212470773091744
2017-08-30,12.35,2017-09-27,0.022357045603966813,-0.02077595285462855,-1.0,1,0.46799396024904166
2017-08-31,12.2,2017-09-28,0.021496967014082394,-0.022371216431347776,-1.0,1,0.49435572400190364
2017-09-01,12.26,2017-09-29,0.021180876163855753,-0.021038530398524432,-1.0,1,0.4975672222188734
2017-09-04,12.27,2017-10-09,0.02022471641026324,-0.019943546432106326,-1.0,1,0.4805770642361931
2017-09-05,12.51,2017-10-10,0.024406837413426245,-0.0204191121950938,-1.0,1,0.47479146918517096
2017-09-06,12.44,2017-10-11,0.023074801750107895,-0.020533526552569018,-1.0,1,0.49381921250004984
2017-09-07,12.33,2017-10-12,0.021920297885637964,-0.021297239373578983,-1.0,1,0.4975542868158375
2017-09-08,12.51,2017-10-13,0.02395552048497107,-0.020610848497870086,-1.0,1,0.4702788514148196
2017-09-11,12.47,2017-10-16,0.022606055873761317,-0.02018944788543185,-1.0,1,0.49206404414366606
2017-09-12,12.51,2017-10-17,0.021786636456465377,-0.018990657800357767,-1.0,1,0.4622146374801475
2017-09-13,12.35,2017-10-18,0.02124116259602114,-0.021149562859542826,-1.0,0,0.5173226043880023
2017-09-14,12.33,2017-10-19,0.02007422603731766,-0.020296111990027756,-1.0,1,0.49338802438542906
2017-09-15,12.31,2017-10-20,0.018968105681789058,-0.01947362154376486,-1.0,0,0.526933192178029
2017-09-18,12.39,2017-10-23,0.01912003904915084,-0.018339315305224188,-1.0,1,0.45822900777317677
2017-09-19,12.38,2017-10-24,0.018106893030557295,-0.017552904881290323,-1.0,1,0.48258685617496305
2017-09-20,12.36,2017-10-25,0.017095492116828755,-0.016899026648444348,-1.0,1,0.4990288640567347
2017-09-21,12.35,2017-10-26,0.016189355613536204,-0.016163982094521745,-1.0,1,0.4930141036870682
2017-09-22,12.37,2017-10-27,0.015580616507220955,-0.015252897609065015,-1.0,1,0.42763709249772336
2017-09-25,12.42,2017-10-30,0.015374396626758376,-0.014315984290331572,-1.0,1,0.3285731115485593
2017-09-26,12.34,2017-10-31,0.014593790157283662,-0.014855226614802269,-1.0,1,0.34896211519425957
2017-09-27,12.33,2017-11-01,0.013817142405306296,-0.01420606110496599,-1.0,1,0.3616677320098837
2017-09-28,12.32,2017-11-02,0.013080551833441598,-0.013584811609324175,-1.0,1,0.3662877575985082
2017-09-29,12.35,2017-11-03,0.01278258138708679,-0.012781673565266263,-1.0,1,0.3864670118331598
2017-10-09,12.51,2017-11-06,0.01569995220998221,-0.013222940371192206,-1.0,1,0.31461672850676553
2017-10-10,12.57,2017-11-07,0.015499547406697392,-0.01234415574303025,-1.0,1,0.33971566345620263
2017-10-11,12.53,2017-11-08,0.014674089567646216,-0.012428735205280705,-1.0,1,0.3505114817604234
2017-10-12,12.52,2017-11-09,0.013881449847365238,-0.01200231970998692,-1.0,1,0.3263939508619114
2017-10-13,12.42,2017-11-10,0.013524514077565759,-0.013348158238985377,-1.0,1,0.38341452922145536
2017-10-16,12.51,2017-11-13,0.014244797224894459,-0.012713808609036018,-1.0,1,0.40399177503508193
2017-10-17,12.47,2017-11-14,0.013429795542988728,-0.012654139176259661,-1.0,1,0.41869404680431116
2017-10-18,12.54,2017-11-15,0.013680709368141437,-0.01191225836967228,-1.0,1,0.4191105229945296
2017-10-19,12.6,2017-11-16,0.013655457084390425,-0.011141144276251663,-1.0,1,0.33040564244567494
2017-10-20,12.49,2017-11-17,0.013539465208028359,-0.012921753619712338,-1.0,1,0.40119968291285124
2017-10-23,12.32,2017-11-20,0.014102599118810438,-0.016134193396048328,-1.0,1,0.47900184738621876
2017-10-24,12.34,2017-11-21,0.01369984724474753,-0.015233194447962764,-1.0,1,0.4565547826280929
2017-10-25,12.38,2017-11-22,0.013577401314101565,-0.014355191640820107,-1.0,1,0.43759160729828656
2017-10-26,12.3,2017-11-23,0.012814230447680349,-0.014756040743282841,-1.0,1,0.49574591262757794
2017-10-27,12.33,2017-11-24,0.012618686583020679,-0.013918419707613408,-1.0,1,0.44057637539648786
2017-10-30,12.19,2017-11-27,0.012511369739436251,-0.015858747328353486,-1.0,1,0.458433121858588
2017-10-31,12.1,2017-11-28,0.011707516324113315,-0.016145619856943193,-1.0,1,0.45735962121539026
2017-11-01,12.03,2017-11-29,0.010861170075929065,-0.01598135898658467,-1.0,1,0.4532803773973087
2017-11-02,12.03,2017-11-30,0.01054268863400541,-0.015175240505550957,-1.0,1,0.4505733701050055
2017-11-03,12.07,2017-12-01,0.010909118861134557,-0.014471903887771002,-1.0,1,0.39183295575069915
2017-11-06,11.97,2017-12-04,0.010291398655737426,-0.015095823203646594,-1.0,1,0.3979680936396577
2017-11-07,12.03,2017-12-05,0.01117372424089663,-0.014568203593766827,-1.0,1,0.3677152318377871
2017-11-08,12.07,2017-12-06,0.011386014710557354,-0.01382863888696372,-1.0,1,0.3617757299753797
2017-11-09,12.04,2017-12-07,0.01067357621708359,-0.01335975999573697,-1.0,1,0.3689614669782975
2017-11-10,12.12,2017-12-08,0.011804465660083583,-0.012977679555055686,-1.0,1,0.355350864634496
2017-11-13,12.28,2017-12-11,0.015144301101028946,-0.013691494625051323,-1.0,1,0.3337746017917914
2017-11-14,12.09,2017-12-12,0.016021608622554705,-0.01765954562047972,-1.0,1,0.36628028440824517
2017-11-15,12.09,2017-12-13,0.015285206319335302,-0.01676714931745793,-1.0,1,0.3635047638596656
2017-11-16,11.89,2017-12-14,0.015715918788014753,-0.020199581500601894,-1.0,1,0.4205618363348911
2017-11-17,12.27,2017-12-15,0.027799255356853868,-0.025760664477766038,-1.0,1,0.3283964992192343
2017-11-20,12.33,2017-12-18,0.026968733943375442,-0.024190961243248356,-1.0,1,0.32340813954975817
2017-11-21,12.42,2017-12-19,0.02654226833721721,-0.022638569227578422,-1.0,1,0.32703493617697826
2017-11-22,12.7,2017-12-20,0.03037177234026198,-0.02255413981249355,-1.0,1,0.40428935690731593
2017-11-23,12.53,2017-12-21,0.029505367889312024,-0.02498465274514059,-1.0,1,0.4386571999019698
2017-11-24,12.56,2017-12-22,0.028188967390878925,-0.023641653689009532,-1.0,1,0.45276600974028913
2017-11-27,12.57,2017-12-25,0.026799662280070267,-0.02253304512123605,-1.0,1,0.4296067106957911
2017-11-28,12.42,2017-12-26,0.02573539301429468,-0.02414178701344468,-1.0,1,0.45103835943723203
2017-11-29,12.42,2017-12-27,0.024447102515568583,-0.023005268514799535,-1.0,1,0.4436663385899618
2017-11-30,12.39,2017-12-28,0.02306994810467812,-0.0222225744849347,-1.0,1,0.43689511399326875
2017-12-01,12.39,2017-12-29,0.021925738567815503,-0.021159067197571456,-1.0,1,0.4387962497156174
2017-12-04,12.4,2018-01-02,0.020915467311353127,-0.02006943130970375,-1.0,1,0.4406672417883188
2017-12-05,12.64,2018-01-03,0.02482689915003368,-0.020366199910446144,-1.0,1,0.4374313349831441
2017-12-06,12.44,2018-01-04,0.02459476085624747,-0.02356841392519208,-1.0,1,0.4417610739234701
2017-12-07,12.44,2018-01-05,0.023372543927720927,-0.022443944323432722,-1.0,1,0.44329941483527163
2017-12-08,12.41,2018-01-08,0.0220497905712447,-0.02166677188165061,-1.0,1,0.4500541471654049
2017-12-11,12.45,2018-01-09,0.021348226124975802,-0.020392161596295432,-1.0,1,0.45208436119712203
2017-12-12,12.24,2018-01-10,0.021265136623063195,-0.02361917347806667,-1.0,1,0.4718088884909184
2017-12-13,12.23,2018-01-11,0.020206843424128082,-0.022489067245321702,-1.0,1,0.4652056051290804
2017-12-14,12.18,2018-01-12,0.018961109163594118,-0.021806930716102634,-1.0,1,0.48695733044618145
2017-12-15,12.11,2018-01-15,0.01772922457170008,-0.021389729785874455,-1.0,1,0.48854497847469947
2017-12-18,12.14,2018-01-16,0.017368869129222225,-0.02020456432299904,-1.0,1,0.4915499288044716
2017-12-19,12.24,2018-01-17,0.018283464590851405,-0.019287188813792325,-1.0,1,0.4746242388194681
2017-12-20,12.22,2018-01-18,0.017274201750562004,-0.018487095095127602,-1.0,1,0.4739917644704047
2017-12-21,12.19,2018-01-19,0.016259304544561672,-0.017832874713454353,-1.0,1,0.4563736366325845
2017-12-22,12.11,2018-01-22,0.015247419917233825,-0.01792826911766054,-1.0,1,0.4715247275952222
2017-12-25,12.08,2018-01-23,0.014342778836459092,-0.01724449954160707,-1.0,1,0.47140659886615555
2017-12-26,12.13,2018-01-24,0.014468111893124528,-0.01631252586444889,-1.0,1,0.47383254722563556
2017-12-27,12.11,2018-01-25,0.013658046333690173,-0.015631563736316977,-1.0,1,0.48874090781341956
2017-12-28,12.03,2018-01-26,0.01281308854483631,-0.01585579476626056,-1.0,1,0.4728677225324041
2017-12-29,12.08,2018-01-29,0.013087082455053078,-0.015040007131579783,-1.0,1,0.4597734360207025
2018-01-02,12.21,2018-01-30,0.015286550780725593,-0.014996339773773562,-1.0,1,0.46726744918436675
2018-01-03,12.15,2018-01-31,0.01438411110064495,-0.015054872570545495,-1.0,0,0.5648231946530979
2018-01-04,12.15,2018-02-01,0.013699047056958638,-0.01430592648210675,-1.0,0,0.5597944329391228
2018-01-05,12.18,2018-02-02,0.013389193243771193,-0.013462084152238532,-1.0,0,0.5426393232966709
2018-01-08,12.17,2018-02-05,0.01266944393527637,-0.012887773804842056,-1.0,0,0.5355188518507524
2018-01-09,12.19,2018-02-06,0.012252014508323536,-0.0121447891522163,-1.0,0,0.5463544052424889
2018-01-10,12.5,2018-02-07,0.02164342599619834,-0.01670831734067274,-1.0,1,0.40541544263185586
2018-01-11,12.42,2018-02-08,0.02062888855242873,-0.017382837864096046,-1.0,1,0.46481709683316325
2018-01-12,12.39,2018-02-09,0.019479745022080688,-0.016999984875493975,-1.0,1,0.447328568875206
2018-01-15,12.5,2018-02-12,0.01992203413782622,-0.01598320352900967,-1.0,1,0.3734248003511022
2018-01-16,12.38,2018-02-13,0.019311114463774346,-0.017575982008178424,-1.0,1,0.3807359234322913
2018-01-17,12.57,2018-02-14,0.021821148818447513,-0.01733698135862263,-1.0,1,0.41343244382064454
2018-01-18,12.71,2018-02-22,0.022458315278031573,-0.01628692567152334,-1.0,1,0.37857825025338576
2018-01-19,12.71,2018-02-23,0.02131235457469001,-0.0157287163592778,-1.0,1,0.4105191694650772
2018-01-22,12.26,2018-02-26,0.02812941164234216,-0.029820405637921592,-1.0,1,0.48801482877974767
2018-01-23,12.38,2018-02-27,0.028465088673541916,-0.02812836895525664,-1.0,0,0.5235273586879324
2018-01-24,13.02,2018-02-28,0.04616016573695403,-0.0360078955156483,-1.0,1,0.46967495041260654
2018-01-25,13.1,2018-03-01,0.04425722007140826,-0.03390992796641736,-1.0,1,0.4344021592696029
2018-01-26,12.87,2018-03-02,0.04263067144070165,-0.03662121667904322,-1.0,1,0.4344078254953517
2018-01-29,12.92,2018-03-05,0.0407856399042573,-0.03460565702466158,-1.0,1,0.48750814642580376
2018-01-30,12.58,2018-03-06,0.040278676848944824,-0.03969678757692965,-1.0,0,0.5260532052870793
2018-01-31,12.64,2018-03-07,0.038853143482681235,-0.03741238652228655,-1.0,1,0.48477025840657095
2018-02-01,12.76,2018-03-08,0.038211511863354634,-0.03509844604204516,-1.0,1,0.474690511577975
2018-02-02,12.61,2018-03-09,0.036066478946396564,-0.03549751463187847,-1.0,1,0.49123698202097843
2018-02-05,12.95,2018-03-12,0.040476641908655825,-0.03481900752885374,-1.0,1,0.49262258279001236
2018-02-06,12.94,2018-03-13,0.038360085291973316,-0.03339365418643809,-1.0,1,0.48799970913885954
2018-02-07,12.91,2018-03-14,0.03627478663310521,-0.03221944420428763,-1.0,1,0.48049753989865035
2018-02-08,12.57,2018-03-15,0.036103488631900944,-0.03744389310106599,-1.0,1,0.49710142337665025
2018-02-09,12.27,2018-03-16,0.034790970824868234,-0.04055609867792233,0.0,0,0.5802047135473207
2018-02-12,11.99,2018-03-19,0.03301012896142678,-0.042569054161809054,-1.0,0,0.5423873536785202
2018-02-13,12.01,2018-03-20,0.03199395972925753,-0.04031870157722245,0.0,0,0.5625802016988638
2018-02-14,11.96,2018-03-21,0.030225583258869183,-0.03855749254988506,-1.0,0,0.5436461134394168
2018-02-22,12.12,2018-03-22,0.03188842118966235,-0.03687443435772433,-1.0,0,0.5501611616083997
2018-02-23,12.21,2018-03-23,0.031690908990564585,-0.03479253995214448,-1.0,0,0.5294567130593221
2018-02-26,12.22,2018-03-26,0.030323948524328768,-0.03297780510861533,-1.0,0,0.5278010921089037
2018-02-27,12.18,2018-03-27,0.028614597632375144,-0.031644277399110604,-1.0,0,0.5279951994908849
2018-02-28,11.96,2018-03-28,0.027255665971375586,-0.033444423855564814,-1.0,0,0.5631325500921349
2018-03-01,11.97,2018-03-29,0.026240310412970185,-0.03168728183199854,-1.0,0,0.5407660936469095
2018-03-02,11.91,2018-03-30,0.024643872499803477,-0.030524465688448178,-1.0,0,0.5502143684853553
2018-03-05,11.92,2018-04-02,0.023750247368117518,-0.028918403110224623,-1.0,0,0.5568493942043959
2018-03-06,11.99,2018-04-03,0.02378883560381538,-0.02734097651334086,-1.0,0,0.5373768757060065
2018-03-07,11.99,2018-04-04,0.02273367594522329,-0.025947517720508247,-1.0,0,0.547066873157901
2018-03-08,11.97,2018-04-09,0.021536808076314584,-0.024768379206334304,-1.0,0,0.5879542066271879
2018-03-09,11.98,2018-04-10,0.0206848192328847,-0.02345624073147397,-1.0,0,0.5545578144244141
2018-03-12,12.0,2018-04-11,0.019983544997933204,-0.0221672120680854,-1.0,0,0.5527480054931682
2018-03-13,11.99,2018-04-12,0.018983414451271274,-0.02111149418140898,-1.0,0,0.56570753836593
2018-03-14,11.89,2018-04-13,0.01780751378820046,-0.021313871639277428,-1.0,0,0.5620193420190941
2018-03-15,11.89,2018-04-16,0.01704966408255473,-0.02022208309067199,-1.0,0,0.5668639674425693
2018-03-16,11.8,2018-04-17,0.0159336251734601,-0.02025152808556619,-1.0,0,0.569526815000227
2018-03-19,11.81,2018-04-18,0.01542437142702041,-0.01917866453797354,-1.0,0,0.5971955091775498
2018-03-20,11.82,2018-04-19,0.014913660432915421,-0.01815802086663492,-1.0,0,0.5800203541686514
2018-03-21,11.8,2018-04-20,0.014099200043510757,-0.017358383293066493,-1.0,0,0.6004817787204986
2018-03-22,11.76,2018-04-23,0.013200819592595349,-0.01679722348505054,-1.0,0,0.5788442840956983
2018-03-23,11.24,2018-04-24,0.02341842378161264,-0.03509136063669115,-1.0,0,0.5897606702127463
2018-03-26,11.14,2018-04-25,0.02175983556106076,-0.03401630223946513,-1.0,0,0.5395998854383416
2018-03-27,11.15,2018-04-26,0.02140364196855173,-0.03232139753472711,-1.0,0,0.5333668619766595
2018-03-28,11.1,2018-04-27,0.020190323776581767,-0.030925435955502352,-1.0,0,0.6137845931825802
2018-03-29,11.15,2018-05-02,0.020598631218718893,-0.029454208904408943,-1.0,0,0.5482688536900853
2018-03-30,11.18,2018-05-03,0.020439987892799074,-0.02793789151318531,-1.0,0,0.5590765016333582
2018-04-02,11.24,2018-05-04,0.02078139399065745,-0.026536640123387852,-1.0,0,0.564084314528593
2018-04-03,11.09,2018-05-07,0.019493211634023216,-0.027233672420779297,-1.0,0,0.5605390067384545
2018-04-04,11.07,2018-05-08,0.018584958286958404,-0.02593108947497581,-1.0,0,0.557208112448488
2018-04-09,11.04,2018-05-09,0.017599322525911388,-0.024760107886498562,-1.0,0,0.5386025804660483
2018-04-10,11.3,2018-05-10,0.024967688901816016,-0.026951256609013933,-1.0,0,0.5178650197364124
2018-04-11,11.43,2018-05-11,0.02601125266229553,-0.02561543296880793,-1.0,0,0.5222128048600616
2018-04-12,11.31,2018-05-14,0.024563916804689064,-0.02620579422486695,-1.0,0,0.505404025419235
2018-04-13,11.22,2018-05-15,0.023025307674506605,-0.02603462534038184,-1.0,0,0.5172972247139657
2018-04-16,11.08,2018-05-16,0.02170256149051715,-0.02680622985488046,-1.0,0,0.5154620402167791
2018-04-17,11.08,2018-05-17,0.02081287643668662,-0.025430481147301037,-1.0,0,0.5032586479537214
2018-04-18,11.26,2018-05-18,0.024111335673010124,-0.025203454220708882,-1.0,0,0.5020025790384716
2018-04-19,11.32,2018-05-21,0.023727436422682956,-0.023706019870600878,-1.0,1,0.48834160475572336
2018-04-20,11.14,2018-05-22,0.023005796488382947,-0.026014991036499166,-1.0,0,0.5151322137187345
2018-04-23,11.13,2018-05-23,0.02186986234057838,-0.02476389550315972,-1.0,0,0.5105706371682062
2018-04-24,11.31,2018-05-24,0.02482803976102086,-0.024360736431927786,-1.0,1,0.4879587757178703
2018-04-25,11.19,2018-05-25,0.023488876577069884,-0.02508512594598567,-1.0,0,0.5142717283043163
2018-04-26,11.1,2018-05-28,0.022021288191639742,-0.024989323334944507,-1.0,0,0.5207502302984354
2018-04-27,11.14,2018-05-29,0.021566922021002376,-0.023566572864944783,-1.0,1,0.4937452066282844
2018-05-02,10.59,2018-05-30,0.03059383622291638,-0.04181256793886427,-1.0,0,0.538738875348891
2018-05-03,10.48,2018-05-31,0.028491184998061598,-0.04062241845534779,-1.0,1,0.49831895678166244
2018-05-04,10.39,2018-06-01,0.026598517578142446,-0.03921249070616329,-1.0,0,0.5566425551140195
2018-05-07,10.4,2018-06-04,0.02599623105503065,-0.037218397218478076,-1.0,0,0.5381662780288546
2018-05-08,10.51,2018-06-05,0.02754333384652237,-0.03567767466107004,-1.0,0,0.5299684060102775
2018-05-09,10.49,2018-06-06,0.02623513650558969,-0.033956682956847103,-1.0,0,0.5650385166874732
2018-05-10,10.51,2018-06-07,0.02552432484377348,-0.0321485811568159,-1.0,0,0.500310351213463
2018-05-11,10.51,2018-06-08,0.02450470811164787,-0.030498082871067207,-1.0,1,0.4967708914204364
2018-05-14,10.56,2018-06-11,0.02432310693515424,-0.028831398384152686,-1.0,1,0.4994599628774653
2018-05-15,10.55,2018-06-12,0.023167985382869453,-0.027418344312915663,-1.0,1,0.4754978208586802
2018-05-16,10.43,2018-06-13,0.021690210199132934,-0.02770720161203189,-1.0,0,0.5229230180683078
2018-05-17,10.39,2018-06-14,0.020414115317109943,-0.02658186945258995,-1.0,0,0.5390331808564305
2018-05-18,10.46,2018-06-15,0.020962835433378086,-0.025266993936907612,-1.0,0,0.5441762727755746
2018-05-21,10.5,2018-06-19,0.020691837716980944,-0.023862266839221942,-1.0,0,0.5296058571787913
2018-05-22,10.44,2018-06-20,0.01935706296260367,-0.02331126073986934,-1.0,0,0.5498054157677296
2018-05-23,10.37,2018-06-21,0.01806436707715058,-0.022918165066105233,-1.0,0,0.5361813208777745
2018-05-24,10.36,2018-06-22,0.017219018493527593,-0.021801026197819897,-1.0,0,0.5250161252405189
2018-05-25,10.28,2018-06-25,0.016035412038033502,-0.021647704722869397,-1.0,0,0.525499675656217
2018-05-28,10.33,2018-06-26,0.016441006894399705,-0.0205854621806798,-1.0,1,0.49609410097917217
2018-05-29,10.21,2018-06-27,0.015541527765079461,-0.021500796833618597,-1.0,0,0.5324538908458578
2018-05-30,10.02,2018-06-28,0.015504896264971892,-0.02443947304126921,-1.0,0,0.6104292472600852
2018-05-31,10.13,2018-06-29,0.018164634005713717,-0.024153060612839856,-1.0,0,0.5317463177020545
2018-06-01,10.25,2018-07-02,0.020425374771947148,-0.02359585598791842,-1.0,0,0.5433069283858829
2018-06-04,10.32,2018-07-03,0.020750242417740535,-0.02232353494647644,-1.0,0,0.5111180112035886
2018-06-05,10.23,2018-07-04,0.019492586320489058,-0.022573184322678692,-1.0,0,0.5089771123453356
2018-06-06,10.13,2018-07-05,0.018288654150329035,-0.022942528533262514,-1.0,0,0.52744779594953
2018-06-07,10.19,2018-07-06,0.018682360599657256,-0.02176919932707326,-1.0,0,0.5173281272371193
2018-06-08,10.0,2018-07-09,0.018642089211462366,-0.024977800441029225,-1.0,0,0.5312629932360986
2018-06-11,10.0,2018-07-10,0.017966808351101673,-0.023699118511185977,-1.0,0,0.5010531953987698
2018-06-12,9.93,2018-07-11,0.016712071367534005,-0.023231780559991234,-1.0,1,0.4812001764488967
2018-06-13,9.8,2018-07-12,0.01570323919587623,-0.024097261798575628,-1.0,0,0.5332694311350084
2018-06-14,9.81,2018-07-13,0.015483951101034607,-0.022888066789191204,-1.0,0,0.5042655914991682
2018-06-15,9.89,2018-07-16,0.017038640191267163,-0.022175697242456466,-1.0,0,0.5227554217049846
2018-06-19,9.52,2018-07-17,0.022185566956667086,-0.03395719000298122,-1.0,0,0.5715525593157037
2018-06-20,9.49,2018-07-18,0.02112015062569862,-0.03238019052474474,-1.0,0,0.5477130399468395
2018-06-21,9.43,2018-07-19,0.01975386001645986,-0.031141515163215873,-1.0,0,0.5684104325677649
2018-06-22,9.37,2018-07-20,0.01844823403530585,-0.02997039821570415,-1.0,0,0.5515315424321204
2018-06-25,9.17,2018-07-23,0.017616144624449995,-0.03209810269242941,-1.0,0,0.5701812466411873
2018-06-26,9.1,2018-07-24,0.016369658190680342,-0.030920001204566477,-1.0,0,0.5871695646515748
2018-06-27,8.99,2018-07-25,0.01494302670271043,-0.03041238466765503,0.0,0,0.6034370267852424
2018-06-28,9.12,2018-07-26,0.01977319668970487,-0.031007377705607124,-1.0,0,0.5743771023962986
2018-06-29,9.17,2018-07-27,0.020503796006321063,-0.029620435973089766,-1.0,0,0.5668817133207447
2018-07-02,8.92,2018-07-30,0.02076998961608107,-0.03421837815744323,-1.0,0,0.5829453625426435
2018-07-03,8.97,2018-07-31,0.021634879171187612,-0.03273580213718195,0.0,0,0.580530154390005
2018-07-04,8.94,2018-08-01,0.02055779046551606,-0.0312300541014157,0.0,0,0.6006888086700239
2018-07-05,8.89,2018-08-02,0.01926928366516271,-0.029991807907167146,0.0,0,0.6122590078521807
2018-07-06,8.99,2018-08-03,0.02167963446973921,-0.029247632593457508,0.0,0,0.5656642542550153
2018-07-09,9.21,2018-08-06,0.02852201695738934,-0.030702586688372557,0.0,0,0.5433078578774008
2018-07-10,9.18,2018-08-07,0.026897613343824553,-0.029499081195666507,-1.0,0,0.5316324886809364
2018-07-11,9.0,2018-08-08,0.025954941174796946,-0.032041983516939675,-1.0,0,0.5617976321043314
2018-07-12,9.18,2018-08-09,0.030029547690283546,-0.03172734790460315,-1.0,0,0.513365600484901
2018-07-13,9.2,2018-08-10,0.02887009143912616,-0.029987148775891516,-1.0,0,0.5263393383106931
2018-07-16,9.13,2018-08-13,0.027082555433413744,-0.029540845404772878,-1.0,0,0.5435222955283014
2018-07-17,9.16,2018-08-14,0.026269829922494898,-0.02786542561086745,-1.0,0,0.5231906264513764
2018-07-18,9.22,2018-08-15,0.026035960532539884,-0.026222451869638855,-1.0,0,0.5069541815630412
2018-07-19,9.27,2018-08-16,0.025503035933320525,-0.024643194762124357,-1.0,0,0.510555291047032
2018-07-20,9.57,2018-08-17,0.03412780524287712,-0.027178425135604388,-1.0,1,0.49105342434394256
2018-07-23,9.66,2018-08-20,0.03341356129812079,-0.025335550724874034,-1.0,1,0.4960762211718443
2018-07-24,9.72,2018-08-21,0.032215893293377144,-0.02372626467948722,-1.0,1,0.4943900401173533
2018-07-25,9.72,2018-08-22,0.030568921917154223,-0.02288782936173001,-1.0,1,0.49427865299626195
2018-07-26,9.66,2018-08-23,0.029017489200592557,-0.02324888165044684,-1.0,0,0.5238122180257555
2018-07-27,9.69,2018-08-24,0.027762803420047305,-0.02195311087467737,-1.0,1,0.48336797605286425
2018-07-30,9.82,2018-08-27,0.028379510494824164,-0.02057074104901327,-1.0,1,0.49248708527863916
2018-07-31,9.86,2018-08-28,0.0272038012223626,-0.01935777172377179,-1.0,0,0.5121638969591316
2018-08-01,9.61,2018-08-29,0.029455887164518458,-0.027195193808650587,-1.0,0,0.5268646634389008
2018-08-02,9.5,2018-08-30,0.027917119678466655,-0.028043159023157634,-1.0,0,0.5176083218777144
2018-08-03,9.53,2018-08-31,0.026934639436020463,-0.0264391512240742,-1.0,1,0.48577633496866357
2018-08-06,9.61,2018-09-03,0.026879031674789704,-0.024830732816362135,-1.0,1,0.48465277827991393
2018-08-07,9.81,2018-09-04,0.0302333874417044,-0.024418259903127074,-1.0,1,0.49646129608932676
2018-08-08,9.75,2018-09-05,0.02860197850952553,-0.02450257740319366,-1.0,0,0.5284068113593935
2018-08-09,9.83,2018-09-06,0.028161942493178802,-0.022891055777926158,-1.0,0,0.5109560388017871
2018-08-10,9.77,2018-09-07,0.02664761521760762,-0.02304062247523618,-1.0,0,0.5137407978051111
2018-08-13,9.68,2018-09-10,0.02529886414979834,-0.023787775478128947,-1.0,0,0.5156916733637089
2018-08-14,9.76,2018-09-11,0.025257595175580953,-0.02230946732978483,-1.0,0,0.5094578493232385
2018-08-15,9.6,2018-09-12,0.024825638486256168,-0.025282094244821588,-1.0,0,0.5245335012634722
2018-08-16,9.76,2018-09-13,0.027304724101955564,-0.024536755502562367,0.0,0,0.514889576963027
2018-08-17,9.68,2018-09-14,0.02579356561666787,-0.024851117836264505,-1.0,0,0.5171445113038261
2018-08-20,9.84,2018-09-17,0.027947080995444858,-0.023951533003651333,-1.0,0,0.5275800411005331
2018-08-21,9.82,2018-09-18,0.026416931138920366,-0.023182863908250036,-1.0,0,0.5237031466454489
2018-08-22,9.79,2018-09-19,0.024927692841777038,-0.022592108204503886,-1.0,0,0.5201697835302237
2018-08-23,9.77,2018-09-20,0.02354667585519924,-0.021814480230999717,-1.0,0,0.513254773529935
2018-08-24,9.99,2018-09-21,0.02813009169831192,-0.02227715280022664,-1.0,0,0.5198101269287443
